contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,delta_00_to_25,delta_25_to_50,delta_50_to_75,delta_75_to_10,delta_10_to_po,construction_cluster
22ib0117,"construction  of road, canyupay - bagong barrio, borongan city, eastern samar",roads,completed,100.0,Region VIII,Eastern Samar DEO,11.4865064,125.3728372,2022-06-16,2023-08-12,2022,regular infra,regular infra - gaa 2022 cssp,96499996.6,0,32898,data/images/22ib0117,7,2022-05-17,2022-09-29,2023-01-13,2023-04-28,2023-08-12,2023-09-11,data/images/22ib0117/22ib0117_road_mask.png,0.2503824532032013,0.2276734709739685,0.0605757236480712,0.0167709644883871,0.0884299874305725,1.0
21ge0068,"construction of concrete road-igang-tamucol-bakyawan-concordia road in support of mango industry and native delicacies, sitio tamucol, nueva valencia, guimaras",roads,completed,100.0,Region VI,Guimaras DEO,10.5075365,122.5410047,2021-03-05,2022-05-23,2021,regular infra,regular infra - gaa 2021 cssp,12642437.69,0,33522,data/images/21ge0068,7,2021-02-03,2021-06-24,2021-10-13,2022-02-01,2022-05-23,2022-06-22,data/images/21ge0068/21ge0068_road_mask.png,0.172196477651596,0.1687062084674835,0.0422829054296016,0.0732858553528785,0.0731718689203262,1.0
19n00043,"construction of missing links, new roads-butuan city-pianing-tandag road, brgy. kolambogan-padiay, sibagat, package c, agusan del sur, sibagat, agusan del sur",roads,completed,100.0,Region XIII,Region XIII,8.9898308,125.7733219,2019-07-15,2020-10-31,2019,regular infra,regular infra - gaa 2019 oo-1,144747913.59,0,14332,data/images/19n00043,7,2019-06-15,2019-11-10,2020-03-08,2020-07-04,2020-10-31,2020-11-30,data/images/19n00043/19n00043_road_mask.png,0.0575722642242908,0.1010830476880073,0.1295461803674698,0.0732260942459106,0.0452597811818122,2.0
21gb0035,"construction of road, barangay guinbangaan-barangay liberato phase i, laua-an, antique",roads,completed,100.0,Region VI,Antique DEO,11.083503,122.0673246,2021-03-24,2022-06-20,2021,regular infra,regular infra - gaa 2021 lp,97959959.7,0,15906,data/images/21gb0035,7,2021-02-22,2021-07-15,2021-11-05,2022-02-26,2022-06-20,2022-07-20,data/images/21gb0035/21gb0035_road_mask.png,0.0777086317539215,0.0576872825622558,0.0825487747788429,0.0872663483023643,0.0607557892799377,2.0
21jd0073,"construction/improvement of sunset boulevard barangay dawo, dapitan city, zn",roads,completed,100.0,Region IX,Zamboanga del Norte 1st DEO,8.6382381,123.4127481,2021-07-29,2022-10-24,2021,regular infra,regular infra - gaa 2021 lp,83953184.86,0,20989,data/images/21jd0073,7,2021-06-29,2021-11-19,2022-03-12,2022-07-03,2022-10-24,2022-11-23,data/images/21jd0073/21jd0073_road_mask.png,0.0592974349856376,0.1049113497138023,0.1183198168873786,0.1093300357460975,0.0399522632360458,2.0
19pd0021,off-carriageway improvement: construction of laybys-on specific locations along quirino h-way (baguio-bauang) (s00420lz) ko299+570 to ko303+790,roads,completed,100.0,Cordillera Administrative Region,Baguio City DEO,16.413018,120.5737745,2019-06-25,2020-11-01,2019,regular infra,regular infra - gaa 2019 oo-1,8840300.86,0,35767,data/images/19pd0021,7,2019-05-26,2019-10-26,2020-02-27,2020-06-30,2020-11-01,2020-12-01,data/images/19pd0021/19pd0021_road_mask.png,0.1488135606050491,0.145681545138359,0.0651224926114082,0.0990130603313446,0.1073731184005737,1.0
23gg0159,"construction of concrete road - janiuay diversion road, iloilo",roads,completed,100.0,Region VI,Iloilo 2nd DEO,10.9423303,122.5182197,2023-02-27,2024-09-30,2023,regular infra,regular infra - gaa 2023 oo-1,81184684.19,0,26469,data/images/23gg0159,7,2023-01-28,2023-07-22,2023-12-14,2024-05-07,2024-09-30,2024-10-30,data/images/23gg0159/23gg0159_road_mask.png,0.1134198606014251,0.1324781775474548,0.1337637305259704,0.1612327992916107,0.0,2.0
23go0041,"construction of concrete road - construction of road, jr torres, phase 2, bacolod city",roads,completed,100.0,Negros Island Region,Bacolod City DEO,10.6481139,122.9264086,2023-02-08,2024-03-25,2023,regular infra,regular infra - gaa 2023 cssp,14700000.0,0,49278,data/images/23go0041,7,2023-01-09,2023-05-21,2023-09-01,2023-12-13,2024-03-25,2024-04-24,data/images/23go0041/23go0041_road_mask.png,0.230905219912529,0.0669703632593154,0.0676012188196182,0.0687606632709503,0.0374278426170349,1.0
22ia0085,"construction of road slope protection structure biliran circumferential road - k1074+950 - k1075+220 (11.611093, 124.563013 to 11.608852, 124.562516)",roads,completed,100.0,Region VIII,Biliran DEO,11.6110194,124.5629889,2022-03-17,2023-06-19,2022,regular infra,regular infra - gaa 2022 oo-1,38108229.55,0,39757,data/images/22ia0085,7,2022-02-15,2022-07-09,2022-11-01,2023-02-24,2023-06-19,2023-07-19,data/images/22ia0085/22ia0085_road_mask.png,0.0529123395681381,0.0326714999973773,0.0366644710302352,0.0770404264330864,0.0671197921037674,0.0
21c00022,"construction/repair/rehabilitation/improvement of various infrastructure including local projects-local roads and bridges-local roads, rehabilitation of san isidro-dawe bypass road, minalin, pampanga",roads,completed,100.0,Region III,Region III,14.9514583,120.7153028,2021-04-21,2023-07-01,2021,regular infra,regular infra - gaa 2021 lp,96388049.51,0,46299,data/images/21c00022,7,2021-03-22,2021-11-07,2022-05-26,2022-12-12,2023-07-01,2023-07-31,data/images/21c00022/21c00022_road_mask.png,0.0589246787130832,0.1366700232028961,0.126847505569458,0.0506179220974445,0.0630008652806282,2.0
23hf0011,construction/ upgrading/ rehabilitation of drainage along toledo-tabuelan-sn remigio rd - k0094 + 805 - k0096 + 203,roads,completed,100.0,Region VII,Cebu 3rd DEO,10.75529,123.8827781,2023-02-02,2024-09-02,2023,regular infra,regular infra - gaa 2023 oo-1,37033888.0,0,32827,data/images/23hf0011,7,2023-01-03,2023-06-26,2023-11-18,2024-04-10,2024-09-02,2024-10-02,data/images/23hf0011/23hf0011_road_mask.png,0.1615166962146759,0.1022898703813552,0.0811882466077804,0.1660649627447128,0.2134915888309478,0.0
22l00113,"construction of concrete road - jct. tagum - panabo circumferential road - malitbog - kasilak to jct. consolacion, davao del norte",roads,completed,100.0,Region XI,Region XI,7.3204817,125.565445,2022-03-07,2024-04-27,2022,regular infra,regular infra - gaa 2022 oo-1,19430613.21,0,39587,data/images/22l00113,7,2022-02-05,2022-09-18,2023-04-02,2023-10-14,2024-04-27,2024-05-27,data/images/22l00113/22l00113_road_mask.png,0.1189757585525512,0.0772605761885643,0.1197400987148284,0.0834089741110801,0.0630968883633613,1.0
20eg0051,"construction of concrete road - road network at naval station carlito cunanan, sta. 00+000 - 00+207.35, brgy. macarascas, puerto princesa city, palawan",roads,completed,100.0,Region IV-B,Palawan 3rd DEO,10.0205683,118.7936233,2020-02-11,2021-05-07,2020,regular infra,regular infra - gaa 2020 cssp,9798630.76,0,39193,data/images/20eg0051,7,2020-01-12,2020-06-02,2020-09-23,2021-01-14,2021-05-07,2021-06-06,data/images/20eg0051/20eg0051_road_mask.png,0.0712411925196647,0.0481436811387538,0.0711287483572959,0.0598278827965259,0.0255061704665422,1.0
20pc0005,"construction/ improvement of access road leading to trades ,industries and economic zones, dagupan-salvacion road in support of handicrafts, furniture,pineapple,banana,vegetables,rice and corn idnsutries",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.2708383,121.3617067,2020-02-24,2021-05-24,2020,regular infra,regular infra - gaa 2020 cssp,9795819.17,0,43080,data/images/20pc0005,7,2020-01-25,2020-06-16,2020-10-08,2021-01-30,2021-05-24,2021-06-23,data/images/20pc0005/20pc0005_road_mask.png,0.0983053892850875,0.0520574301481246,0.165554478764534,0.1632412523031234,0.0318407528102397,2.0
22kj0013,"construction of by-pass and diversion roads mt. malindang eco-tourism bypass highway, malibangcao-canibungan putol section, clarin, misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.1676111,123.857,2022-04-04,2024-02-25,2022,regular infra,regular infra - gaa 2022 oo-1,28511659.09,0,3771,data/images/22kj0013,7,2022-03-05,2022-09-24,2023-03-16,2023-09-05,2024-02-25,2024-03-26,data/images/22kj0013/22kj0013_road_mask.png,0.2060098499059677,0.0600221939384937,0.036791481077671,0.0551805719733238,0.081194169819355,1.0
21il0113,"network development - construction of missing links / new roads liloan - san ricardo circumferential road, package 1, southern leyte",roads,completed,100.0,Region VIII,Southern Leyte 1st DEO,10.0212854,125.2557583,2021-02-18,2022-06-02,2021,regular infra,regular infra - gaa 2021 oo-1,48977874.0,0,5122,data/images/21il0113,7,2021-01-19,2021-06-15,2021-10-10,2022-02-04,2022-06-02,2022-07-02,data/images/21il0113/21il0113_road_mask.png,0.0599469989538192,0.1186396926641464,0.1121235638856887,0.0871983990073204,0.0343437939882278,2.0
22k00256,"construction of missing links/new roads, malaybalay-gingoog road, package 18, bukidnon",roads,completed,100.0,Region X,Region X,8.1855972,125.1595528,2022-07-20,2023-12-21,2022,regular infra,regular infra - gaa 2022 oo-1,64087777.88,0,17267,data/images/22k00256,7,2022-06-20,2022-11-26,2023-04-05,2023-08-13,2023-12-21,2024-01-20,data/images/22k00256/22k00256_road_mask.png,0.1585103273391723,0.1335358619689941,0.097773864865303,0.1195529773831367,0.1457385122776031,0.0
22h00005,"organizational outcome 1 : ensure safe and reliable national road system, network development program, construction of missing links/ new roads, alcoy- alegria road, alegria, cebu, station 15+240-sta.18+460, alegria, cebu",roads,completed,100.0,Region VII,Region VII,9.7083527,123.401512,2022-03-11,2023-07-22,2022,regular infra,regular infra - gaa 2022 oo-1,120624999.32,0,7494,data/images/22h00005,7,2022-02-09,2022-07-13,2022-11-15,2023-03-19,2023-07-22,2023-08-21,data/images/22h00005/22h00005_road_mask.png,0.1175770238041877,0.108254075050354,0.1352103054523468,0.1172156333923339,0.1106295213103294,2.0
20ge0077,"construction of concrete road - jordan-hoskyn-sanao road leading to bala-an bukid shrine, baras beach resort & balcon marine protected area, cbrt hoskyn, roro and monkey sanctuary, brgy. hoskyn, jordan, guimaras",roads,completed,100.0,Region VI,Guimaras DEO,10.6586305,122.5741413,2020-02-13,2021-05-06,2020,regular infra,regular infra - gaa 2020 cssp,8316442.47,0,33522,data/images/20ge0077,7,2020-01-14,2020-06-04,2020-09-24,2021-01-14,2021-05-06,2021-06-05,data/images/20ge0077/20ge0077_road_mask.png,0.0839707478880882,0.0417260155081748,0.0472376346588134,0.0465693995356559,0.0450494810938835,1.0
22f00167,"convergence and special support program-sustainable infrastructure projects alleviating gaps (sipag)-access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities-construction of road,tablon-west coast(tablon",roads,completed,100.0,Region V,Region V,13.1537192,123.3908536,2022-06-24,2023-09-10,2022,regular infra,regular infra - gaa 2022 cssp,163512443.94,0,15906,data/images/22f00167,7,2022-05-25,2022-10-12,2023-01-31,2023-05-22,2023-09-10,2023-10-10,data/images/22f00167/22f00167_road_mask.png,0.0,0.0,0.0,0.0,0.0,0.0
22h00046,"organizational outcome 1 : ensure safe and reliable national road system, network development program, construction of by-pass and diversion roads, metro cebu expressway (phase 6), cebu",roads,completed,100.0,Region VII,Region VII,10.2382194,123.7438028,2022-03-15,2023-04-14,2022,regular infra,regular infra - gaa 2022 oo-1,77199996.68,0,30743,data/images/22h00046,7,2022-02-13,2022-06-21,2022-09-28,2023-01-05,2023-04-14,2023-05-14,data/images/22h00046/22h00046_road_mask.png,0.0614239685237407,0.0675813034176826,0.2602312862873077,0.2448121756315231,0.0814188718795776,2.0
22c00080,"network development program-construction of by-pass and diversion roads, lubao-guagua-minalin-sto. tomas road (lubao-guagua section)-package 5, province of pampanga",roads,completed,100.0,Region III,Region III,14.9041111,120.5740139,2022-07-11,2024-09-27,2022,regular infra,regular infra - gaa 2022 oo-1,99393411.38,0,36761,data/images/22c00080,7,2022-06-11,2023-01-29,2023-08-19,2024-03-08,2024-09-27,2024-10-27,data/images/22c00080/22c00080_road_mask.png,0.0803619921207428,0.0967643857002258,0.0679084137082099,0.1224846318364143,0.1341156512498855,0.0
22ig0049,"construction of by-passes/diversion road along brgy. kilim-sitio tipay road junction ormoc-baybay-southern leyte boundary road to buenavista junction to junction tacloban baybay south road, package 1, baybay city, leyte",roads,completed,100.0,Region VIII,Leyte 5th DEO,10.7136447,124.8058769,2022-03-02,2023-05-15,2022,regular infra,regular infra - gaa 2022 cssp,48240567.23,0,34537,data/images/22ig0049,7,2022-01-31,2022-06-19,2022-10-07,2023-01-25,2023-05-15,2023-06-14,data/images/22ig0049/22ig0049_road_mask.png,0.0528227500617504,0.0798311308026313,0.0996297597885131,0.0811831802129745,0.0436295755207538,2.0
22je0061,"sustainable infrastructure projects alleviating gaps (sipag), construction of bagalupa- langapod- gubang by-pass road, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 1st DEO,7.8781217,123.36567,2022-08-16,2023-08-30,2022,regular infra,regular infra - gaa 2022 cssp,39004115.18,0,10471,data/images/22je0061,7,2022-07-17,2022-11-18,2023-02-21,2023-05-27,2023-08-30,2023-09-29,data/images/22je0061/22je0061_road_mask.png,0.045764148235321,0.0322333462536335,0.1004088521003723,0.1311278045177459,0.1408260464668274,0.0
22ef0006,"construction/improvement of access road, tabud road leading to tabud waterfalls, brooke's point, palawan",roads,completed,100.0,Region IV-B,Palawan 2nd DEO,8.7571906,117.7530278,2022-02-21,2023-04-15,2022,regular infra,regular infra - gaa 2022 cssp,9169652.31,0,42287,data/images/22ef0006,7,2022-01-22,2022-06-05,2022-09-18,2022-12-31,2023-04-15,2023-05-15,data/images/22ef0006/22ef0006_road_mask.png,0.0702312514185905,0.0629955306649208,0.1842531263828277,0.2317828238010406,0.052419014275074,2.0
21kg0035,"asset preservation program - construction/upgrading/rehabilitation of drainage along national roads - primary roads - iligan city - marawi city road, balo-i and pantar, lanao del norte",roads,completed,100.0,Region X,Lanao del Norte 2nd DEO,8.1386858,124.2040583,2021-07-01,2022-12-03,2021,regular infra,regular infra - gaa 2021 oo-1,83192793.3,0,18438,data/images/21kg0035,7,2021-06-01,2021-11-08,2022-03-18,2022-07-26,2022-12-03,2023-01-02,data/images/21kg0035/21kg0035_road_mask.png,0.0650930777192115,0.1066463664174079,0.1403118371963501,0.1165937930345535,0.1412500292062759,0.0
22dj0013,"oo1: ensure safe and reliable national road system, network development-construction of missing links/new roads, quezon eco-tourism- sariaya-candelaria-tiaong-san antonio road (package 6), quezon",roads,completed,100.0,Region IV-A,Quezon 2nd DEO,13.8845761,121.3233247,2022-02-24,2023-11-13,2022,regular infra,regular infra - gaa 2022 oo-1,49000000.0,0,34778,data/images/22dj0013,7,2022-01-25,2022-07-30,2023-01-03,2023-06-09,2023-11-13,2023-12-13,data/images/22dj0013/22dj0013_road_mask.png,0.055064607411623,0.0666615962982177,0.0519330091774463,0.0400331169366836,0.0470769889652729,1.0
22m00079,"construction of road slope protection structure - awang-upi-lebak-kalamansig palimbang-sarangani road, k1968+200 - k1968+215, k1971+840  - k1971+860,  k1978+530 - k1978+595, k1978+770 -",roads,completed,100.0,Region XII,Region XII,6.4628992,124.0416995,2022-07-01,2023-12-28,2022,regular infra,regular infra - gaa 2022 oo-1,106149990.8,0,22313,data/images/22m00079,7,2022-06-01,2022-11-14,2023-03-30,2023-08-13,2023-12-28,2024-01-27,data/images/22m00079/22m00079_road_mask.png,0.0954076498746872,0.072893239557743,0.063839703798294,0.0750417336821556,0.1232602968811988,0.0
24a00034,"construction of by-pass and diversion roads, bauang - san fernando - san juan bypass road, (bauang section), package 1, la union",roads,completed,100.0,Region I,Region I,16.5284747,120.3383589,2024-02-26,2025-03-27,2024,regular infra,regular infra - gaa 2024 oo-1,178349997.76,0,23760,data/images/24a00034,7,2024-01-27,2024-06-03,2024-09-10,2024-12-18,2025-03-27,2025-04-26,data/images/24a00034/24a00034_road_mask.png,0.0689200162887573,0.0808329805731773,0.0532510206103324,0.0385583229362964,0.0356764309108257,1.0
21pc0020,"construction/improvement of access roads leading to trades, industries and economic zones malubibit-balasi-atok road in support of handicrafts, furniture, high value crops processing and support to tourism industries, flora, apayao",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.1907014,121.4285344,2021-02-11,2022-10-26,2021,regular infra,regular infra - gaa 2021 cssp,9405550.28,0,46688,data/images/21pc0020,7,2021-01-12,2021-07-16,2021-12-19,2022-05-23,2022-10-26,2022-11-25,data/images/21pc0020/21pc0020_road_mask.png,0.1606651544570922,0.0986751168966293,0.1007699817419052,0.0959155112504959,0.0272889789193868,1.0
22p00008,"organizational outcome 1: ensure safe and reliable national road system - network development program: construction of missing links/new roads baguio - la trinidad - itogon - sablan tuba and tublay, labey - lacamen provincial road (section 4a of  blistt o",roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,16.4703333,120.6974694,2022-03-24,2023-04-15,2022,regular infra,regular infra - gaa 2022 oo-1,193000000.0,0,32458,data/images/22p00008,7,2022-02-22,2022-06-28,2022-10-03,2023-01-08,2023-04-15,2023-05-15,data/images/22p00008/22p00008_road_mask.png,0.0973519310355186,0.1031944975256919,0.1065720096230506,0.120022527873516,0.0836120024323463,2.0
20gp0019,"construction of concrete road guintas-pinamalatican road, capiz",roads,completed,100.0,Region VI,Capiz 2nd DEO,11.399925,122.62414,2020-02-13,2021-04-15,2020,regular infra,regular infra - gaa 2020 oo-1,48558197.31,0,3466,data/images/20gp0019,7,2020-01-14,2020-05-29,2020-09-13,2020-12-29,2021-04-15,2021-05-15,data/images/20gp0019/20gp0019_road_mask.png,0.0762616470456123,0.092255912721157,0.0758423060178756,0.1141144707798957,0.1388693898916244,0.0
21kj0122,"construction of road leading to mansawan, don victoriano, misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.269845,123.564608,2021-12-28,2023-03-02,2021,regular infra,regular infra - gaa 2021 lp,110009996.44,0,23479,data/images/21kj0122,7,2021-11-28,2022-04-14,2022-07-30,2022-11-14,2023-03-02,2023-04-01,data/images/21kj0122/21kj0122_road_mask.png,0.0463955663144588,0.0564812831580638,0.2021945863962173,0.1509106308221817,0.1100141331553459,2.0
22p00043,organizational outcome 1: ensure safe and reliable national road system - network development program - construction of missing links/new roads - aguinaldo - toboy - natonin roadaguinaldo ifugao,roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,17.0511519,121.3762211,2022-03-24,2023-05-04,2022,regular infra,regular infra - gaa 2022 oo-1,118212500.0,0,36606,data/images/22p00043,7,2022-02-22,2022-07-03,2022-10-13,2023-01-22,2023-05-04,2023-06-03,data/images/22p00043/22p00043_road_mask.png,0.0832191407680511,0.0531455650925636,0.1530968993902206,0.1938633024692535,0.1002433151006698,2.0
20jb0011,"construction / improvement of access road leading to declared tourism construction of concrete road - nrj leading to zapanta - gomez cave, brgy. lipakan, pres. manuel a. roxas, zamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.5051932,123.2269952,2020-02-20,2022-01-31,2020,regular infra,regular infra - gaa 2020 cssp,47249975.24,0,23836,data/images/20jb0011,7,2020-01-21,2020-08-15,2021-02-09,2021-08-06,2022-01-31,2022-03-02,data/images/20jb0011/20jb0011_road_mask.png,0.1121975034475326,0.1625893265008926,0.1577432453632354,0.1121114864945411,0.0350760258734226,2.0
19fj0016,"local program, local roads and bridges-local roads-local infrastructure program, construction of concrete road-concreting of labigan-guindawahan road, pio v. corpuz, masbate",roads,completed,100.0,Region V,Masbate 3rd DEO,11.8783,124.0370732,2019-07-01,2020-09-30,2019,regular infra,regular infra - gaa 2019 lp,18813253.58,0,40918,data/images/19fj0016,7,2019-06-01,2019-10-23,2020-02-14,2020-06-07,2020-09-30,2020-10-30,data/images/19fj0016/19fj0016_road_mask.png,0.1099014207720756,0.1902001500129699,0.2000555396080017,0.1176700890064239,0.1288051158189773,2.0
19bc0169,"network development program-construction of bypass and diversion road-claveria bypass road, claveria, cagayan",roads,completed,100.0,Region II,Cagayan 2nd DEO,18.5787521,121.0723483,2019-06-11,2020-07-01,2019,regular infra,regular infra - gaa 2019 oo-1,69126450.0,0,14174,data/images/19bc0169,7,2019-05-12,2019-09-15,2019-12-21,2020-03-26,2020-07-01,2020-07-31,data/images/19bc0169/19bc0169_road_mask.png,0.0806562006473541,0.103898286819458,0.0537662617862224,0.0819173008203506,0.0623252131044864,1.0
20f00077,"oo1:ensure safe and reliable national road system-network development program-construction of bypass and diversion roads, pamplona-san fernando bypass road, burabod, camarines sur, pamplona, camarines sur 2nd legislative district",roads,completed,100.0,Region V,Region V,13.5831394,123.105435,2020-05-29,2021-12-31,2020,regular infra,regular infra - gaa 2020 oo-1,34160297.41,0,18378,data/images/20f00077,7,2020-04-29,2020-10-21,2021-03-15,2021-08-07,2021-12-31,2022-01-30,data/images/20f00077/20f00077_road_mask.png,0.1428358703851699,0.1021579876542091,0.1029312759637832,0.0735987350344657,0.0627020448446273,1.0
21m00030,"construction of missing links/ new roads - columbio - lutayan - koronadal road package a, sta. 12+274 - sta. 14+894, colombio,sultan, kudarat.",roads,completed,100.0,Region XII,Region XII,6.5982028,124.9550583,2021-03-25,2022-04-30,2021,regular infra,regular infra - gaa 2021 oo-1,144749588.21,0,5044,data/images/21m00030,7,2021-02-23,2021-07-03,2021-10-11,2022-01-19,2022-04-30,2022-05-30,data/images/21m00030/21m00030_road_mask.png,0.1004882529377937,0.2029049545526504,0.2678650021553039,0.116481065750122,0.0257332045584917,2.0
20ib0023,"construction of by-pass and diversion road, borongan city, eastern samar",roads,completed,100.0,Region VIII,Eastern Samar DEO,11.6535319,125.4449258,2020-02-18,2021-11-17,2020,regular infra,regular infra - gaa 2020 oo-1,96499975.54,0,32898,data/images/20ib0023,7,2020-01-19,2020-07-26,2021-01-02,2021-06-10,2021-11-17,2021-12-17,data/images/20ib0023/20ib0023_road_mask.png,0.0854318067431449,0.066505953669548,0.0421577058732509,0.05591581761837,0.0913251638412475,0.0
21l00063,"construction of road, jct. davao - bukidnon road (calinan section) - wangan - subasta - tagakpan - tungkalan - tagurano - catigan - baracatan - sibulan - tibolo - kapatagan road (package a), davao city",roads,completed,100.0,Region XI,Region XI,7.0836208,125.4220792,2021-05-26,2022-08-22,2021,regular infra,regular infra - gaa 2021 lp,135093142.17,0,23415,data/images/21l00063,7,2021-04-26,2021-09-16,2022-01-07,2022-04-30,2022-08-22,2022-09-21,data/images/21l00063/21l00063_road_mask.png,0.0486584566533565,0.0562354139983654,0.0647011697292327,0.1111093312501907,0.1477063000202179,0.0
19ia0005,"construction of almeria by-pass road, biliran, poblacion almeria, biliran (from 11.62732°, 124.37993 to 11.62572°, 124.37986)",roads,completed,100.0,Region VIII,Biliran DEO,11.6232972,124.3818583,2019-07-07,2021-01-02,2019,regular infra,regular infra - gaa 2019 oo-1,12702500.0,0,30238,data/images/19ia0005,7,2019-06-07,2019-11-20,2020-04-04,2020-08-18,2021-01-02,2021-02-01,data/images/19ia0005/19ia0005_road_mask.png,0.0647361502051353,0.0626887381076812,0.0830130130052566,0.0770962163805961,0.0378817804157733,2.0
19eb0028,"construction of concrete road - junction mwcr (labangan) - murtha - jct iriron road, calintaan, mindoro occidental, k0283+606-k0283+1606",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,12.6227939,120.9395471,2019-07-08,2021-03-22,2019,regular infra,regular infra - gaa 2019 oo-1,28585855.5,0,29494,data/images/19eb0028,7,2019-06-08,2019-12-10,2020-05-14,2020-10-17,2021-03-22,2021-04-21,data/images/19eb0028/19eb0028_road_mask.png,0.1195584759116172,0.1045088171958923,0.153554156422615,0.1090806499123573,0.0634079724550247,2.0
23gf0038,"construction/improvement of access roads leading to declared tourism destinations - brgy. potrido to brgy. alimodias road leading to various tourism sites including bugsukan and banogon falls and the 500 hectares rice terraces at miagao, iloilo",roads,completed,100.0,Region VI,Iloilo 1st DEO,10.6761744,122.1625521,2023-02-16,2024-04-26,2023,regular infra,regular infra - gaa 2023 cssp,71651290.24,0,44926,data/images/23gf0038,7,2023-01-17,2023-06-04,2023-09-21,2024-01-08,2024-04-26,2024-05-26,data/images/23gf0038/23gf0038_road_mask.png,0.1222874000668525,0.1172087043523788,0.1592851132154464,0.1821793913841247,0.0295405685901641,2.0
22hl0024,"organizational outcome 001: ensure safe and reliable national road system: asset preservation program: construction / upgrading / rehabilitation of drainage along national roads - secondary roads: dumaguete south rd - k0121 + 500 - k0122 + 500, basay, neg",roads,completed,100.0,Negros Island Region,Negros Oriental 3rd DEO,9.4051161,122.6494061,2022-02-16,2023-11-05,2022,regular infra,regular infra - gaa 2022 oo-1,19600000.0,0,18080,data/images/22hl0024,7,2022-01-17,2022-07-22,2022-12-26,2023-06-01,2023-11-05,2023-12-05,data/images/22hl0024/22hl0024_road_mask.png,0.0819433033466339,0.2551119327545166,0.2517163157463074,0.0488064475357532,0.0400379709899425,2.0
19gp0041,"construction of concrete road - access road leading to tuwang-tuwangon falls, brgy. duran, dumalag, capiz",roads,completed,100.0,Region VI,Capiz 2nd DEO,11.2552075,122.600662,2019-06-13,2021-12-31,2019,regular infra,regular infra - gaa 2019 cssp,29391665.33,0,6004,data/images/19gp0041,7,2019-05-14,2020-02-01,2020-09-21,2021-05-12,2021-12-31,2022-01-30,data/images/19gp0041/19gp0041_road_mask.png,0.1039136573672294,0.1184393763542175,0.0932116135954856,0.0967666059732437,0.0808491334319114,1.0
20jb0010,"construction / improvement of access road leading to declared tourism nrj leading to morias falls, brgy. miatan, katipunan, zamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.4571798,123.311023,2020-03-20,2022-01-31,2020,regular infra,regular infra - gaa 2020 cssp,47530188.33,0,31730,data/images/20jb0010,7,2020-02-19,2020-09-06,2021-02-24,2021-08-13,2022-01-31,2022-03-02,data/images/20jb0010/20jb0010_road_mask.png,0.0456164181232452,0.1362128257751464,0.1428727507591247,0.0932770669460296,0.1563585549592971,0.0
22f00132,"convergence and special support program-sustainable infrastructure projects alleviating gaps (sipag)-access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities-construction of road, marcial o. rañola-ongo-p",roads,completed,100.0,Region V,Region V,13.1009583,123.528105,2022-04-08,2023-07-14,2022,regular infra,regular infra - gaa 2022 cssp,143106674.07,0,15906,data/images/22f00132,7,2022-03-09,2022-08-01,2022-11-25,2023-03-20,2023-07-14,2023-08-13,data/images/22f00132/22f00132_road_mask.png,0.0869006961584091,0.1230422332882881,0.122153453528881,0.1046982854604721,0.0680421590805053,2.0
22a00082,"construction of by-pass and diversion roads - pangasinan-nueva vizcaya road connecting tplex, rosales, pangasinan",roads,completed,100.0,Region I,Region I,15.8850011,120.607225,2022-03-04,2023-06-14,2022,regular infra,regular infra - gaa 2022 oo-1,23948713.9,0,16751,data/images/22a00082,7,2022-02-02,2022-06-28,2022-10-23,2023-02-17,2023-06-14,2023-07-14,data/images/22a00082/22a00082_road_mask.png,0.125302255153656,0.1045328080654144,0.0805366188287735,0.1008836179971695,0.0823661312460899,1.0
22je0067,"construction of bypass and diversion roads, nrj panagaan- brgy. guripan- brgy. upper salug daku by-pass road, zamboanga del sur, mahayag, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 1st DEO,8.1631096,123.4618566,2022-08-07,2023-08-26,2022,regular infra,regular infra - gaa 2022 oo-1,48705769.77,0,22901,data/images/22je0067,7,2022-07-08,2022-11-11,2023-02-15,2023-05-22,2023-08-26,2023-09-25,data/images/22je0067/22je0067_road_mask.png,0.07431061565876,0.122993566095829,0.1391329616308212,0.0415850505232811,0.0396229922771453,2.0
